Serie,Modelo,Ingreso,Estado_normalizado,num_reparaciones_6m,num_reparaciones_12m,dias_desde_ultima_reparacion,edad_dias,fallo_30d
7403147,CVB45.BC,2025-11-04,Reparado / Garantía Lab,0,0,0.0,0,1
7403147,CVB45.BC,2025-11-06,Reparado / Garantía Lab,1,1,2.0,2,0
7403148,CVB45.BC,2021-06-08,Reparado,0,0,0.0,0,0
7403148,CVB45.BC,2021-07-09,Reparado / Garantía Lab,1,1,31.0,31,1
7403148,CVB45.BC,2021-08-05,Reparado / Garantía Lab,2,2,27.0,58,1
7403148,CVB45.BC,2021-08-10,Reparado / Garantía Lab,3,3,5.0,63,0
7403148,CVB45.BC,2022-04-14,Reparado / Garantía Lab,0,4,247.0,310,0
7403149,CVB45.BC,2021-01-20,Reparado,0,0,0.0,0,0
7403151,CVB45.BC,2023-10-20,Reparado,0,0,0.0,0,0
7403151,CVB45.BC,2025-10-20,Reparado / Garantía Lab,0,0,731.0,731,0
7403152,CVB45.BC,2021-12-18,Reparado,0,0,0.0,0,0
7403152,CVB45.BC,2024-07-04,Reparado / Garantía Lab,0,0,929.0,929,1
7403152,CVB45.BC,2024-07-25,Reparado / Garantía Lab,1,1,21.0,950,1
7403152,CVB45.BC,2024-07-31,Reparado / Garantía Lab,2,2,6.0,956,0
7403152,CVB45.BC,2024-10-23,Reparado / Garantía Lab,3,3,84.0,1040,0
7403155,CVB45.BC,2023-08-19,Reparado,0,0,0.0,0,0
7403155,CVB45.BC,2025-10-27,Reparado / Garantía Lab,0,0,800.0,800,0
7403156,CVB45.BC,2022-11-05,Reparado,0,0,0.0,0,1
7403156,CVB45.BC,2022-11-23,Reparado / Garantía Lab,1,1,18.0,18,0
7403157,CVB45.BC,2023-05-26,Reparado,0,0,0.0,0,0
7403157,CVB45.BC,2025-08-13,Reparado / Garantía Lab,0,0,810.0,810,0
7403158,CVB45.BC,2021-11-03,Reparado,0,0,0.0,0,0
7403158,CVB45.BC,2023-05-12,Reparado / Garantía Lab,0,0,555.0,555,0
7403161,CVB45.BC,2025-03-20,Reparado,0,0,0.0,0,0
7403162,CVB45.BC,2024-08-09,Reparado,0,0,0.0,0,0
7403162,CVB45.BC,2025-09-04,Reparado / Garantía Lab,0,0,391.0,391,0
7403163,CVB45.BC,2021-09-29,Reparado,0,0,0.0,0,0
7403163,CVB45.BC,2025-08-21,Reparado / Garantía Lab,0,0,1422.0,1422,0
7403164,CVB45.BC,2022-01-05,Reparado,0,0,0.0,0,0
7403165,CVB45.BC,2024-07-05,Reparado,0,0,0.0,0,1
7403165,CVB45.BC,2024-07-11,Reparado / Garantía Lab,1,1,6.0,6,1
7403165,CVB45.BC,2024-07-18,Reparado / Garantía Lab,2,2,7.0,13,0
7403166,CVB45.BC,2023-10-25,Reparado,0,0,0.0,0,0
7403166,CVB45.BC,2025-07-30,Reparado / Garantía Lab,0,0,644.0,644,1
7403166,CVB45.BC,2025-08-04,Reparado / Garantía Lab,1,1,5.0,649,0
7403167,CVB45.BC,2025-02-12,Reparado / Garantía Lab,0,0,0.0,0,1
7403167,CVB45.BC,2025-02-17,Reparado / Garantía Lab,1,1,5.0,5,0
7403167,CVB45.BC,2025-04-17,Reparado / Garantía Lab,2,2,59.0,64,1
7403167,CVB45.BC,2025-04-22,Reparado / Garantía Lab,3,3,5.0,69,0
7403168,CVB45.BC,2022-03-02,Reparado,0,0,0.0,0,0
7403168,CVB45.BC,2025-06-03,Reparado / Garantía Lab,0,0,1189.0,1189,1
7403168,CVB45.BC,2025-06-11,Reparado / Garantía Lab,1,1,8.0,1197,1
7403168,CVB45.BC,2025-06-17,Reparado / Garantía Lab,2,2,6.0,1203,0
7403169,CVB45.BC,2022-12-29,Reparado,0,0,0.0,0,0
7403170,CVB45.BC,2020-11-20,Reparado,0,0,0.0,0,0
7403170,CVB45.BC,2024-12-11,Reparado / Garantía Lab,0,0,1482.0,1482,1
7403170,CVB45.BC,2024-12-16,Reparado / Garantía Lab,1,1,5.0,1487,1
7403170,CVB45.BC,2025-01-15,Reparado / Garantía Lab,2,2,30.0,1517,0
7403170,CVB45.BC,2025-03-20,Reparado / Garantía Lab,3,3,64.0,1581,1
7403170,CVB45.BC,2025-03-25,Reparado / Garantía Lab,4,4,5.0,1586,0
7403171,CVB45.BC,2024-02-27,Reparado,0,0,0.0,0,0
7403173,CVB45.BC,2023-12-18,Reparado / Garantía Lab,0,0,0.0,0,0
7403173,CVB45.BC,2024-03-07,Reparado / Garantía Lab,1,1,80.0,80,0
7403174,CVB45.BC,2024-09-03,Reparado,0,0,0.0,0,0
7403175,CVB45.BC,2024-05-05,Reparado / Garantía Lab,0,0,0.0,0,1
7403175,CVB45.BC,2024-05-09,Reparado / Garantía Lab,1,1,4.0,4,1
7403175,CVB45.BC,2024-05-17,Reparado / Garantía Lab,2,2,8.0,12,0
7403175,CVB45.BC,2024-06-28,Reparado / Garantía Lab,3,3,42.0,54,0
7403176,CVB45.BC,2020-09-25,Reparado,0,0,0.0,0,0
7403178,CVB45.BC,2025-01-13,Reparado,0,0,0.0,0,0
7403179,CVB45.BC,2025-11-13,Reparado,0,0,0.0,0,1
7403179,CVB45.BC,2025-11-27,Reparado / Garantía Lab,1,1,14.0,14,1
7403179,CVB45.BC,2025-12-04,Proceso,2,2,7.0,21,0
7403180,CVB45.BC,2022-12-03,Reparado,0,0,0.0,0,0
7403182,CVB45.BC,2021-09-29,Reparado,0,0,0.0,0,0
7403182,CVB45.BC,2022-08-22,Reparado / Garantía Lab,0,1,327.0,327,0
7403183,CVB45.BC,2021-06-17,Reparado,0,0,0.0,0,0
7403183,CVB45.BC,2025-08-18,Reparado / Garantía Lab,0,0,1523.0,1523,0
7403184,CVB45.BC,2021-12-14,Reparado,0,0,0.0,0,1
7403184,CVB45.BC,2021-12-28,Reparado / Garantía Lab,1,1,14.0,14,0
7403185,CVB45.BC,2023-07-21,Reparado,0,0,0.0,0,0
7403186,CVB45.BC,2021-02-17,Reparado,0,0,0.0,0,0
7403187,CVB45.BC,2020-12-30,Reparado,0,0,0.0,0,0
7403188,CVB45.BC,2023-02-20,Reparado,0,0,0.0,0,0
7403188,CVB45.BC,2025-11-26,Reparado / Garantía Lab,0,0,1010.0,1010,1
7403188,CVB45.BC,2025-12-04,Reparado / Garantía Lab,1,1,8.0,1018,0
7403189,CVB45.BC,2023-12-04,Reparado,0,0,0.0,0,0
7403190,CVB45.BC,2023-10-19,Reparado,0,0,0.0,0,0
7403191,CVB45.BC,2021-07-30,Reparado,0,0,0.0,0,0
7403193,CVB45.BC,2025-04-10,Reparado / Garantía Lab,0,0,0.0,0,1
7403193,CVB45.BC,2025-04-22,Reparado / Garantía Lab,1,1,12.0,12,1
7403193,CVB45.BC,2025-04-25,Reparado / Garantía Lab,2,2,3.0,15,1
7403193,CVB45.BC,2025-04-29,Reparado / Garantía Lab,3,3,4.0,19,0
7403193,CVB45.BC,2025-06-13,Reparado / Garantía Lab,4,4,45.0,64,1
7403193,CVB45.BC,2025-06-18,Reparado / Garantía Lab,5,5,5.0,69,1
7403193,CVB45.BC,2025-06-24,Reparado / Garantía Lab,6,6,6.0,75,0
7403195,CVB45.BC,2022-09-08,Reparado,0,0,0.0,0,0
7403195,CVB45.BC,2025-11-26,Reparado / Garantía Lab,0,0,1175.0,1175,1
7403195,CVB45.BC,2025-12-01,Reparado / Garantía Lab,1,1,5.0,1180,1
7403195,CVB45.BC,2025-12-04,Proceso,2,2,3.0,1183,0
7403196,CVB45.BC,2021-10-22,Reparado,0,0,0.0,0,0
7403197,CVB45.BC,2023-08-29,Reparado,0,0,0.0,0,0
7403198,CVB45.BC,2022-10-04,Reparado,0,0,0.0,0,0
7403199,CVB45.BC,2021-03-17,Reparado / Garantía Lab,0,0,0.0,0,1
7403199,CVB45.BC,2021-04-01,Reparado,1,1,15.0,15,0
7403200,CVB45.BC,2022-11-28,Reparado,0,0,0.0,0,0
7403200,CVB45.BC,2025-08-26,Reparado / Garantía Lab,0,0,1002.0,1002,1
7403200,CVB45.BC,2025-09-01,Reparado / Garantía Lab,1,1,6.0,1008,0
7403201,CVB45.BC,2023-11-02,Reparado,0,0,0.0,0,0
7403201,CVB45.BC,2025-09-25,Reparado / Garantía Lab,0,0,693.0,693,0
7403203,CVB45.BC,2022-09-05,Reparado,0,0,0.0,0,0
7403203,CVB45.BC,2025-11-19,Reparado / Garantía Lab,0,0,1171.0,1171,1
7403203,CVB45.BC,2025-11-21,Reparado / Garantía Lab,1,1,2.0,1173,0
7403204,CVB45.BC,2021-08-21,Reparado,0,0,0.0,0,0
7403205,CVB45.BC,2021-10-25,Reparado,0,0,0.0,0,0
7403206,CVB45.BC,2025-10-30,Reparado,0,0,0.0,0,0
7403208,CVB45.BC,2021-06-23,Reparado,0,0,0.0,0,0
7403208,CVB45.BC,2024-06-03,Reparado / Garantía Lab,0,0,1076.0,1076,0
7403208,CVB45.BC,2025-08-14,Reparado / Garantía Lab,0,0,437.0,1513,0
7403209,CVB45.BC,2021-03-08,Reparado / Garantía Lab,0,0,0.0,0,1
7403209,CVB45.BC,2021-04-01,Reparado,1,1,24.0,24,0
7403209,CVB45.BC,2021-06-17,POD Reparado,2,2,77.0,101,1
7403209,CVB45.BC,2021-06-21,POD,3,3,4.0,105,0
7403209,CVB45.BC,2021-11-23,POD Reparado,2,4,155.0,260,0
7403209,CVB45.BC,2024-12-03,Reparado / Garantía Lab,0,0,1106.0,1366,0
7403210,CVB45.BC,2021-01-06,Reparado,0,0,0.0,0,0
7403210,CVB45.BC,2023-07-03,Reparado,0,0,908.0,908,0
7403211,CVB45.BC,2025-10-22,Reparado,0,0,0.0,0,1
7403211,CVB45.BC,2025-11-13,Reparado / Garantía Lab,1,1,22.0,22,1
7403211,CVB45.BC,2025-11-18,Reparado / Garantía Lab,2,2,5.0,27,1
7403211,CVB45.BC,2025-11-24,Reparado / Garantía Lab,3,3,6.0,33,1
7403211,CVB45.BC,2025-11-27,Reparado / Garantía Lab,4,4,3.0,36,1
7403211,CVB45.BC,2025-12-02,Proceso,5,5,5.0,41,0
7403212,CVB45.BC,2021-09-29,Reparado,0,0,0.0,0,0
7403212,CVB45.BC,2023-08-31,Reparado / Garantía Lab,0,0,701.0,701,0
7403213,CVB45.BC,2020-09-23,Reparado,0,0,0.0,0,0
7403214,CVB45.BC,2021-08-08,Reparado,0,0,0.0,0,0
7403215,CVB45.BC,2024-03-22,POD Reparado,0,0,0.0,0,1
7403215,CVB45.BC,2024-04-02,Reparado / Garantía Lab,1,1,11.0,11,0
7403215,CVB45.BC,2024-06-15,Reparado / Garantía Lab,2,2,74.0,85,0
7403215,CVB45.BC,2025-10-14,Reparado,0,0,486.0,571,1
7403215,CVB45.BC,2025-10-24,Reparado / Garantía Lab,1,1,10.0,581,1
7403215,CVB45.BC,2025-11-07,Reparado / Garantía Lab,2,2,14.0,595,0
7403216,CVB45.BC,2021-01-07,Reparado,0,0,0.0,0,0
7403216,CVB45.BC,2023-05-30,Reparado / Garantía Lab,0,0,873.0,873,0
7403216,CVB45.BC,2024-08-30,Reparado / Garantía Lab,0,0,458.0,1331,0
7403217,CVB45.BC,2024-02-19,Reparado,0,0,0.0,0,0
7403218,CVB45.BC,2021-02-02,Reparado,0,0,0.0,0,0
7403220,CVB45.BC,2023-11-24,Reparado,0,0,0.0,0,0
7403222,CVB45.BC,2021-07-15,Reparado,0,0,0.0,0,0
7403222,CVB45.BC,2022-09-03,Reparado / Garantía Lab,0,0,415.0,415,0
7403222,CVB45.BC,2025-01-28,Reparado / Garantía Lab,0,0,878.0,1293,0
7403223,CVB45.BC,2023-10-12,Reparado,0,0,0.0,0,0
7403223,CVB45.BC,2025-04-29,Reparado / Garantía Lab,0,0,565.0,565,1
7403223,CVB45.BC,2025-05-08,Reparado / Garantía Lab,1,1,9.0,574,1
7403223,CVB45.BC,2025-05-28,Reparado / Garantía Lab,2,2,20.0,594,0
7403224,CVB45.BC,2021-10-04,Reparado,0,0,0.0,0,0
7403225,CVB45.BC,2021-02-26,POD Reparado,0,0,0.0,0,1
7403225,CVB45.BC,2021-03-10,POD,1,1,12.0,12,0
7403226,CVB45.BC,2023-06-08,Reparado,0,0,0.0,0,0
7403226,CVB45.BC,2024-10-21,Reparado / Garantía Lab,0,0,501.0,501,0
7403227,CVB45.BC,2025-09-17,Reparado,0,0,0.0,0,0
7403229,CVB45.BC,2024-01-18,POD Reparado,0,0,0.0,0,0
7403230,CVB45.BC,2022-06-15,Reparado,0,0,0.0,0,0
7403230,CVB45.BC,2023-06-29,Reparado / Garantía Lab,0,0,379.0,379,0
7403230,CVB45.BC,2024-01-23,Reparado / Garantía Lab,0,1,208.0,587,1
7403230,CVB45.BC,2024-01-29,Reparado / Garantía Lab,1,2,6.0,593,1
7403230,CVB45.BC,2024-02-01,Reparado / Garantía Lab,2,3,3.0,596,1
7403230,CVB45.BC,2024-02-06,Reparado / Garantía Lab,3,4,5.0,601,1
7403230,CVB45.BC,2024-02-07,Reparado / Garantía Lab,4,5,1.0,602,1
7403230,CVB45.BC,2024-02-09,Reparado / Garantía Lab,5,6,2.0,604,1
7403230,CVB45.BC,2024-02-21,Reparado / Garantía Lab,6,7,12.0,616,1
7403230,CVB45.BC,2024-03-08,Reparado / Garantía Lab,7,8,16.0,632,1
7403230,CVB45.BC,2024-03-12,Reparado / Garantía Lab,8,9,4.0,636,1
7403230,CVB45.BC,2024-03-18,Reparado / Garantía Lab,9,10,6.0,642,0
7403231,CVB45.BC,2021-02-04,Reparado,0,0,0.0,0,0
7403233,CVB45.BC,2023-08-25,Reparado / Garantía Lab,0,0,0.0,0,1
7403233,CVB45.BC,2023-09-04,Reparado / Garantía Lab,1,1,10.0,10,0
7403233,CVB45.BC,2024-10-02,Reparado / Garantía Lab,0,0,394.0,404,0
7403234,CVB45.BC,2025-10-16,Reparado,0,0,0.0,0,1
7403234,CVB45.BC,2025-11-13,Reparado / Garantía Lab,1,1,28.0,28,1
7403234,CVB45.BC,2025-11-18,Proceso,2,2,5.0,33,0
7403236,CVB45.BC,2022-08-14,POD Reparado,0,0,0.0,0,0
7403236,CVB45.BC,2022-09-22,Reparado / Garantía Lab,1,1,39.0,39,0
7403238,CVB45.BC,2020-12-05,Reparado,0,0,0.0,0,0
7403238,CVB45.BC,2021-12-21,Reparado / Garantía Lab,0,0,381.0,381,0
7403239,CVB45.BC,2021-07-29,Reparado,0,0,0.0,0,0
7403240,CVB45.BC,2021-11-06,Reparado,0,0,0.0,0,0
7403241,CVB45.BC,2024-01-13,Reparado,0,0,0.0,0,0
7403242,CVB45.BC,2023-10-21,Reparado,0,0,0.0,0,0
7403243,CVB45.BC,2023-09-30,Reparado,0,0,0.0,0,0
7403243,CVB45.BC,2024-09-16,Reparado / Garantía Lab,0,1,352.0,352,1
7403243,CVB45.BC,2024-09-23,Reparado / Garantía Lab,1,2,7.0,359,0
7403243,CVB45.BC,2025-08-26,Reparado / Garantía Lab,0,2,337.0,696,0
7403244,CVB45.BC,2021-02-04,Reparado,0,0,0.0,0,0
7403244,CVB45.BC,2021-10-05,Reparado / Garantía Lab,0,1,243.0,243,0
7403244,CVB45.BC,2025-05-23,Reparado,0,0,1326.0,1569,0
7403245,CVB45.BC,2023-01-10,Reparado,0,0,0.0,0,0
7403246,CVB45.BC,2023-09-26,Reparado,0,0,0.0,0,0
7403247,CVB45.BC,2021-12-24,Reparado,0,0,0.0,0,0
7403248,CVB45.BC,2025-09-30,Reparado,0,0,0.0,0,1
7403248,CVB45.BC,2025-10-08,Reparado / Garantía Lab,1,1,8.0,8,1
7403248,CVB45.BC,2025-10-10,Reparado / Garantía Lab,2,2,2.0,10,0
7403248,CVB45.BC,2025-11-13,Reparado / Garantía Lab,3,3,34.0,44,0
7403249,CVB45.BC,2025-11-25,Reparado / Garantía Lab,0,0,0.0,0,0
7403250,CVB45.BC,2024-01-10,Reparado / Garantía Lab,0,0,0.0,0,1
7403250,CVB45.BC,2024-01-15,Reparado / Garantía Lab,1,1,5.0,5,0
7403251,CVB45.BC,2022-04-20,Reparado,0,0,0.0,0,0
7403252,CVB45.BC,2021-03-15,Reparado,0,0,0.0,0,0
7403253,CVB45.BC,2022-10-07,Reparado,0,0,0.0,0,0
7403254,CVB45.BC,2023-05-16,Reparado,0,0,0.0,0,0
7403254,CVB45.BC,2023-09-04,Reparado / Garantía Lab,1,1,111.0,111,0
7403255,CVB45.BC,2023-01-11,Reparado,0,0,0.0,0,0
7403255,CVB45.BC,2024-06-21,Reparado / Garantía Lab,0,0,527.0,527,0
7403255,CVB45.BC,2024-11-26,Reparado / Garantía Lab,1,1,158.0,685,1
7403255,CVB45.BC,2024-12-03,Reparado / Garantía Lab,2,2,7.0,692,1
7403255,CVB45.BC,2024-12-06,Reparado / Garantía Lab,3,3,3.0,695,1
7403255,CVB45.BC,2024-12-11,Reparado / Garantía Lab,4,4,5.0,700,0
7403255,CVB45.BC,2025-01-28,Reparado / Garantía Lab,4,5,48.0,748,1
7403255,CVB45.BC,2025-02-14,Reparado / Garantía Lab,5,6,17.0,765,1
7403255,CVB45.BC,2025-02-24,Reparado / Garantía Lab,6,7,10.0,775,1
7403255,CVB45.BC,2025-02-27,Reparado / Garantía Lab,7,8,3.0,778,0
7403255,CVB45.BC,2025-04-07,Reparado / Garantía Lab,8,9,39.0,817,0
7403255,CVB45.BC,2025-07-30,Reparado / Garantía Lab,4,9,114.0,931,1
7403255,CVB45.BC,2025-08-11,Reparado / Garantía Lab,5,10,12.0,943,0
7403255,CVB45.BC,2025-10-07,Reparado / Garantía Lab,2,11,57.0,1000,0
7403256,CVB45.BC,2023-07-05,Reparado,0,0,0.0,0,0
7403257,CVB45.BC,2024-07-29,Reparado,0,0,0.0,0,1
7403257,CVB45.BC,2024-08-05,Reparado / Garantía Lab,1,1,7.0,7,0
7403258,CVB45.BC,2021-05-20,Reparado,0,0,0.0,0,1
7403258,CVB45.BC,2021-06-09,Reparado / Garantía Lab,1,1,20.0,20,0
7403258,CVB45.BC,2021-12-14,Reparado / Garantía Lab,0,2,188.0,208,0
7403260,CVB45.BC,2022-12-23,Reparado,0,0,0.0,0,0
7403260,CVB45.BC,2025-11-13,Reparado / Garantía Lab,0,0,1056.0,1056,0
7403261,CVB45.BC,2024-05-13,Reparado,0,0,0.0,0,0
7403262,CVB45.BC,2021-03-12,Reparado,0,0,0.0,0,1
7403262,CVB45.BC,2021-03-23,Reparado,1,1,11.0,11,0
7403263,CVB45.BC,2024-01-09,Reparado,0,0,0.0,0,0
7403264,CVB45.BC,2021-02-25,Reparado,0,0,0.0,0,0
7403265,CVB45.BC,2022-11-20,Reparado,0,0,0.0,0,0
7403267,CVB45.BC,2024-02-12,Reparado,0,0,0.0,0,0
7403268,CVB45.BC,2025-09-22,Reparado / Garantía Lab,0,0,0.0,0,1
7403268,CVB45.BC,2025-09-25,Reparado / Garantía Lab,1,1,3.0,3,1
7403268,CVB45.BC,2025-10-07,Reparado / Garantía Lab,2,2,12.0,15,0
7403268,CVB45.BC,2025-11-11,Reparado / Garantía Lab,3,3,35.0,50,0
7403269,CVB45.BC,2021-02-09,Reparado,0,0,0.0,0,0
7403271,CVB45.BC,2022-09-07,Reparado,0,0,0.0,0,0
7403271,CVB45.BC,2023-10-03,Reparado / Garantía Lab,0,0,391.0,391,0
7403271,CVB45.BC,2025-09-17,Reparado / Garantía Lab,0,0,715.0,1106,0
7403271,CVB45.BC,2025-11-28,Reparado / Garantía Lab,1,1,72.0,1178,0
7403273,CVB45.BC,2021-11-09,Reparado,0,0,0.0,0,0
7403273,CVB45.BC,2025-10-20,Reparado / Garantía Lab,0,0,1441.0,1441,0
7403275,CVB45.BC,2020-08-24,Reparado,0,0,0.0,0,0
7403275,CVB45.BC,2020-12-14,Reparado / Garantía Lab,1,1,112.0,112,1
7403275,CVB45.BC,2021-01-12,Reparado / Garantía Lab,2,2,29.0,141,0
7403277,CVB45.BC,2025-10-27,Reparado,0,0,0.0,0,0
7403278,CVB45.BC,2020-07-29,Reparado / Garantía Lab,0,0,0.0,0,0
7403278,CVB45.BC,2021-01-12,Reparado / Garantía Lab,1,1,167.0,167,0
7403278,CVB45.BC,2021-04-13,Reparado / Garantía Lab,1,2,91.0,258,0
7403279,CVB45.BC,2022-07-08,Reparado,0,0,0.0,0,0
7403279,CVB45.BC,2024-12-09,Reparado / Garantía Lab,0,0,885.0,885,0
7403279,CVB45.BC,2025-08-29,Reparado / Garantía Lab,0,1,263.0,1148,0
7403281,CVB45.BC,2025-09-05,Reparado,0,0,0.0,0,0
7403282,CVB45.BC,2021-07-21,Reparado,0,0,0.0,0,0
7403282,CVB45.BC,2023-10-14,Reparado / Garantía Lab,0,0,815.0,815,0
7403282,CVB45.BC,2024-08-16,Reparado / Garantía Lab,0,1,307.0,1122,0
7403282,CVB45.BC,2025-02-07,Reparado / Garantía Lab,1,1,175.0,1297,0
7403283,CVB45.BC,2025-10-02,Reparado,0,0,0.0,0,0
7403283,CVB45.BC,2025-11-11,Reparado / Garantía Lab,1,1,40.0,40,1
7403283,CVB45.BC,2025-11-13,Reparado / Garantía Lab,2,2,2.0,42,1
7403283,CVB45.BC,2025-11-17,Reparado / Garantía Lab,3,3,4.0,46,0
7403285,CVB45.BC,2021-02-03,Reparado,0,0,0.0,0,0
7403285,CVB45.BC,2021-04-23,Reparado / Garantía Lab,1,1,79.0,79,1
7403285,CVB45.BC,2021-05-13,Reparado / Garantía Lab,2,2,20.0,99,1
7403285,CVB45.BC,2021-05-24,Reparado / Garantía Lab,3,3,11.0,110,0
7403285,CVB45.BC,2021-06-30,Reparado / Garantía Lab,4,4,37.0,147,0
7403285,CVB45.BC,2021-09-22,Reparado / Garantía Lab,4,5,84.0,231,0
7403285,CVB45.BC,2021-10-31,Reparado / Garantía Lab,4,6,39.0,270,0
7403285,CVB45.BC,2022-01-29,Reparado / Garantía Lab,2,7,90.0,360,1
7403285,CVB45.BC,2022-02-07,Reparado / Garantía Lab,3,7,9.0,369,0
7403285,CVB45.BC,2023-09-18,Reparado / Garantía Lab,0,0,588.0,957,0
7403286,CVB45.BC,2021-06-26,Reparado,0,0,0.0,0,0
7403286,CVB45.BC,2024-01-07,Reparado / Garantía Lab,0,0,925.0,925,0
7403286,CVB45.BC,2024-10-08,Reparado / Garantía Lab,0,1,275.0,1200,1
7403286,CVB45.BC,2024-10-25,Reparado / Garantía Lab,1,2,17.0,1217,0
7403286,CVB45.BC,2024-12-09,Reparado / Garantía Lab,2,3,45.0,1262,1
7403286,CVB45.BC,2024-12-19,Reparado / Garantía Lab,3,4,10.0,1272,1
7403286,CVB45.BC,2024-12-24,Reparado / Garantía Lab,4,5,5.0,1277,0
7403286,CVB45.BC,2025-02-17,Reparado / Garantía Lab,5,5,55.0,1332,0
7403287,CVB45.BC,2022-08-16,Reparado,0,0,0.0,0,0
7403288,CVB45.BC,2023-06-05,Reparado,0,0,0.0,0,0
7403289,CVB45.BC,2023-07-27,Reparado,0,0,0.0,0,0
7403290,CVB45.BC,2022-06-03,Reparado,0,0,0.0,0,0
7403291,CVB45.BC,2025-01-31,Reparado / Garantía Lab,0,0,0.0,0,1
7403291,CVB45.BC,2025-02-05,Reparado / Garantía Lab,1,1,5.0,5,1
7403291,CVB45.BC,2025-02-07,Reparado / Garantía Lab,2,2,2.0,7,1
7403291,CVB45.BC,2025-02-14,Reparado / Garantía Lab,3,3,7.0,14,0
7403291,CVB45.BC,2025-04-14,Reparado / Garantía Lab,4,4,59.0,73,1
7403291,CVB45.BC,2025-04-21,Reparado / Garantía Lab,5,5,7.0,80,1
7403291,CVB45.BC,2025-05-14,Reparado / Garantía Lab,6,6,23.0,103,0
7403292,CVB45.BC,2023-10-20,Reparado,0,0,0.0,0,0
7403294,CVB45.BC,2022-07-18,Reparado,0,0,0.0,0,0
7403295,CVB45.BC,2023-10-24,Reparado,0,0,0.0,0,0
7403295,CVB45.BC,2024-09-13,Reparado / Garantía Lab,0,1,325.0,325,0
7403295,CVB45.BC,2025-06-11,Reparado / Garantía Lab,0,1,271.0,596,1
7403295,CVB45.BC,2025-06-17,Reparado / Garantía Lab,1,2,6.0,602,0
7403295,CVB45.BC,2025-10-20,Reparado / Garantía Lab,2,2,125.0,727,0
7403298,CVB45.BC,2023-06-03,Reparado,0,0,0.0,0,0
7403298,CVB45.BC,2024-08-28,Reparado / Garantía Lab,0,0,452.0,452,1
7403298,CVB45.BC,2024-09-16,Reparado / Garantía Lab,1,1,19.0,471,0
7403299,CVB45.BC,2021-05-29,Reparado,0,0,0.0,0,0
7403299,CVB45.BC,2021-07-29,Reparado / Garantía Lab,1,1,61.0,61,0
7403300,CVB45.BC,2021-07-28,Reparado / Garantía Lab,0,0,0.0,0,1
7403300,CVB45.BC,2021-08-03,Reparado / Garantía Lab,1,1,6.0,6,0
7403300,CVB45.BC,2021-10-13,Reparado / Garantía Lab,2,2,71.0,77,0
7403301,CVB45.BC,2021-02-09,Reparado,0,0,0.0,0,0
7403301,CVB45.BC,2023-07-25,Reparado / Garantía Lab,0,0,896.0,896,0
7403301,CVB45.BC,2023-09-12,Reparado / Garantía Lab,1,1,49.0,945,0
7403302,CVB45.BC,2021-12-28,Reparado,0,0,0.0,0,1
7403302,CVB45.BC,2022-01-03,Reparado / Garantía Lab,1,1,6.0,6,1
7403302,CVB45.BC,2022-01-06,Reparado / Garantía Lab,2,2,3.0,9,0
7403303,CVB45.BC,2025-06-18,Reparado,0,0,0.0,0,1
7403303,CVB45.BC,2025-06-24,Reparado / Garantía Lab,1,1,6.0,6,0
7403304,CVB45.BC,2024-09-12,Reparado,0,0,0.0,0,0
7403306,CVB45.BC,2021-11-04,Reparado,0,0,0.0,0,0
7403306,CVB45.BC,2022-07-29,Reparado / Garantía Lab,0,1,267.0,267,0
7403307,CVB45.BC,2021-02-18,Reparado,0,0,0.0,0,0
7403307,CVB45.BC,2024-09-13,Reparado / Garantía Lab,0,0,1303.0,1303,0
7403308,CVB45.BC,2022-07-27,Reparado,0,0,0.0,0,0
7403308,CVB45.BC,2024-12-31,Reparado / Garantía Lab,0,0,888.0,888,1
7403308,CVB45.BC,2025-01-07,Reparado / Garantía Lab,1,1,7.0,895,0
7403308,CVB45.BC,2025-06-24,Reparado / Garantía Lab,2,2,168.0,1063,1
7403308,CVB45.BC,2025-06-27,Reparado / Garantía Lab,3,3,3.0,1066,1
7403308,CVB45.BC,2025-07-01,Reparado / Garantía Lab,3,4,4.0,1070,0
7403308,CVB45.BC,2025-08-19,Reparado / Garantía Lab,3,5,49.0,1119,0
7403309,CVB45.BC,2023-07-12,Reparado,0,0,0.0,0,0
7403309,CVB45.BC,2024-09-02,Reparado / Garantía Lab,0,0,418.0,418,0
7403310,CVB45.BC,2023-10-01,Reparado,0,0,0.0,0,0
7403312,CVB45.BC,2024-04-27,Reparado,0,0,0.0,0,0
7403314,CVB45.BC,2021-08-16,Reparado,0,0,0.0,0,0
7403314,CVB45.BC,2023-10-14,Reparado / Garantía Lab,0,0,789.0,789,0
7403314,CVB45.BC,2025-12-04,Reparado / Garantía Lab,0,0,782.0,1571,0
7403316,CVB45.BC,2025-11-25,Reparado / Garantía Lab,0,0,0.0,0,0
7403317,CVB45.BC,2020-12-04,Reparado,0,0,0.0,0,1
7403317,CVB45.BC,2020-12-07,Reparado,1,1,3.0,3,1
7403317,CVB45.BC,2020-12-23,Reparado,2,2,16.0,19,1
7403317,CVB45.BC,2021-01-05,Reparado,3,3,13.0,32,0
7403318,CVB45.BC,2021-04-12,Reparado,0,0,0.0,0,1
7403318,CVB45.BC,2021-04-29,Reparado / Garantía Lab,1,1,17.0,17,0
7403318,CVB45.BC,2022-02-28,Reparado / Garantía Lab,0,2,305.0,322,0
