id,Ingreso,Modelo,Serie,OS,PPU,Falla_Indicada,Estado,Salida,Solucion_Comentario,Estado_normalizado
8048,2023-09-20,CVB45.BC,7403558,S/O,,No Toma Ip,Reparado/Garantía Lab,2023-09-22,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8065,2023-09-20,CVB45.BC,7403611,RF1104861,,Solicitud,Reparado,2023-09-25,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8187,2023-09-21,CVB35.BC,7203432,RF1105725,,Formateo,Reparado/Garantía Lab,2023-10-06,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8066,2023-09-21,CVB35.BC,7203550,S/O,,Ethernet,Reparado/Garantía Lab,2023-09-25,"Cambio Placa Power, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8101,2023-09-21,CVB35.BC,7204154,IM1821138,,Solicitud,Reparado/Garantía Lab,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8057,2023-09-21,CVB35.BC,7204350,S/O,,Sin Sonido,Reparado/Garantía Lab,2023-09-22,"Cambio Parlante, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8100,2023-09-21,CVB35.BC,7204687,RF1104109,,Solicitud,Reparado/Garantía Lab,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8067,2023-09-21,CVB45.BC,7400938,RF1119488,,Solicitud,Reparado,2023-09-26,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8246,2023-09-21,CVB45.BC,7401134,IM1818312,,Intermitente,Reparado/Garantía Lab,2023-10-11,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8133,2023-09-21,CVB45.BC,7401475,IM1819018,,Intermitente,Reparado/Garantía Lab,2023-10-02,"Cambio Front Mask, Front Cover, Regularizacion IDE, Formateo MK",Reparado / Garantía Lab
8064,2023-09-21,CVB45.BC,7404044,RF1107615,,Version,Reparado,2023-09-25,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8073,2023-09-21,CVB45.BC,7405675,RF1104993,,Solicitud,Reparado,2023-09-26,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8074,2023-09-21,CVB45.BC,7406010,RF1104336,,Solicitud,Reparado,2023-09-26,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8075,2023-09-21,CVB45.BC,7406047,RF1118998,,Solicitud,Reparado/Garantía Lab,2023-09-26,"Parlante, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8068,2023-09-21,CVB45.BC,7407137,RF1107655,,Version,Reparado,2023-09-26,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8071,2023-09-21,CVB45.BC,7407517,RF1119057,,Solicitud,Reparado/Garantía Lab,2023-09-26,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8072,2023-09-21,CVB45.BC,7408390,RF1104558,,Solicitud,Reparado/Garantía Lab,2023-09-26,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8084,2023-09-22,CVB35.BC,7203496,IM1825321,,No Inicianiliza,Reparado,2023-09-27,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8089,2023-09-22,CVB35.BC,7203909,RF1119112,,Solicitud,Reparado,2023-09-28,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8092,2023-09-22,CVB35.BC,7204819,RF1821512,,Carcasa Dañada,POD Reparado,2023-09-28,"Cambio Carcasa Frontal, Trasera, Tesk MK",POD Reparado
8142,2023-09-22,CVB35.BC,7204855,IM1824685,,Intermitente,Reparado/Garantía Lab,2023-10-03,"Front Cover, Botton Cover, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8069,2023-09-22,CVB45.BC,7400886,RF1119200,,Version,Reparado/Garantía Lab,2023-09-26,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8104,2023-09-22,CVB45.BC,7401211,RF1106265,,No Inicianiliza,Reparado/Garantía Lab,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8070,2023-09-22,CVB45.BC,7402429,RF1119571,,Version,Reparado/Garantía Lab,2023-09-26,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8078,2023-09-22,CVB45.BC,7402514,RF1821465,,Desinstalacion,Reparado,2023-09-27,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8107,2023-09-22,CVB45.BC,7403612,IM1826191,,No Inicianiliza,Reparado,2023-09-29,"Front Cover, Botton Cover, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8083,2023-09-22,CVB45.BC,7403613,RF1104244,,Solicitud,Reparado,2023-09-27,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8080,2023-09-22,CVB45.BC,7403766,RF1106811,,Solicitud,Reparado/Garantía Lab,2023-09-27,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8082,2023-09-22,CVB45.BC,7407666,RF1821532,,Desinstalacion,Reparado,2023-09-27,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8090,2023-09-22,CVB45.BC,7408195,RF1106696,,Version,Reparado,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8111,2023-09-23,CVB35.BC,7204298,RF1107424,,Version,Reparado/Garantía Lab,2023-09-29,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8081,2023-09-23,CVB35.BC,7204707,RF1119251,,Solicitud,Reparado,2023-09-27,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8091,2023-09-23,CVB45.BC,7401846,RF1105881,,Version,Reparado,2023-09-28,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8077,2023-09-23,CVB45.BC,7402009,RF1106199,,Version,Reparado,2023-09-27,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8085,2023-09-23,CVB45.BC,7402284,IM1828912,,Falla Semaforo,Reparado/Garantía Lab,2023-09-27,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8079,2023-09-23,CVB45.BC,7405318,RF1106436,,Version,Reparado,2023-09-27,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8076,2023-09-23,CVB45.BC,7407286,RF1119628,,Version,Reparado,2023-09-27,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8135,2023-09-23,CVB45.BC,7407578,IM1829614,,No Inicianiliza,Reparado/Garantía Lab,2023-10-02,"Cambio Front Mask, Front Cover, Regularizacion IDE, Formateo MK",Reparado / Garantía Lab
8097,2023-09-25,CVB45.BC,7400809,RF1118976,,Version,Reparado,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8099,2023-09-25,CVB45.BC,7401006,RF1119596,,Solicitud,Reparado,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8117,2023-09-25,CVB45.BC,7401383,IM1663012,,Intermitente,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8088,2023-09-25,CVB45.BC,7401390,RF1104707,,Solicitud,Reparado,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8087,2023-09-25,CVB45.BC,7401825,RF1106662,,Solicitud,Reparado/Garantía Lab,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8120,2023-09-25,CVB45.BC,7402166,IM1837173,,Solicitud,Reparado/Garantía Lab,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8105,2023-09-25,CVB45.BC,7402331,IM1834292,,No Inicianiliza,Reparado/Garantía Lab,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8096,2023-09-25,CVB45.BC,7403365,IM1832962,,No Inicianiliza,Reparado,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8267,2023-09-25,CVB45.BC,7403605,IM1838418,,Intermitente,Reparado,2023-10-12,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8113,2023-09-25,CVB45.BC,7404640,IM1835855,,No Inicianiliza,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8093,2023-09-25,CVB45.BC,7406540,IM1840534,,Version,Reparado/Garantía Lab,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8109,2023-09-25,CVB45.BC,7406993,IM1831675,,No Inicianiliza,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8098,2023-09-25,CVB45.BC,7407428,IM1837582,,Version,Reparado/Garantía Lab,2023-09-28,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8121,2023-09-26,CVB35.BC,7203858,RF1103838,,Solicitud,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8136,2023-09-26,CVB35.BC,7204502,RF1843698,,Carcasa Dañada,POD Reparado,2023-10-02,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
8130,2023-09-26,CVB45.BC,7400600,IM1842907,,Solicitud,Reparado/Garantía Lab,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8119,2023-09-26,CVB45.BC,7401037,RF1105971,,Solicitud,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8112,2023-09-26,CVB45.BC,7402340,RF1107687,,No Inicianiliza,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8094,2023-09-26,CVB45.BC,7403246,RF1104902,,Version,Reparado,2023-09-28,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8086,2023-09-26,CVB45.BC,7403921,RF1106245,,Version,Reparado,2023-09-28,"Front Cover, Botton Cover, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8123,2023-09-26,CVB45.BC,7405053,IM1821564,,Display con Falla,Reparado/Garantía Lab,2023-10-02,"Cambio Flex Display, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8114,2023-09-26,CVB45.BC,7405785,RF1104951,,Solicitud,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8106,2023-09-26,CVB45.BC,7406206,RF1107512,,Solicitud,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8108,2023-09-26,CVB45.BC,7406237,RF1104920,,Solicitud,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8110,2023-09-26,CVB45.BC,7406482,RF1103828,,Solicitud,Reparado/Garantía Lab,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8095,2023-09-26,CVB45.BC,7407193,RF1103896,,Version,Reparado,2023-09-28,"Front Cover,Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8124,2023-09-27,CVB35.BC,7204446,RF1105790,,Solicitud,Reparado,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8129,2023-09-27,CVB45.BC,7400639,RF1104852,,Solicitud,Reparado,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8118,2023-09-27,CVB45.BC,7402006,RF1105929,,Version,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8149,2023-09-27,CVB45.BC,7402194,RF1107289,,Version,Reparado/Garantía Lab,2023-10-04,"Front Cover, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8125,2023-09-27,CVB45.BC,7402808,IM1849047,,Solicitud,Reparado/Garantía Lab,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8115,2023-09-27,CVB45.BC,7403008,RF1105150,,Solicitud,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8126,2023-09-27,CVB45.BC,7403953,IM1845528,,No Inicianiliza,Reparado,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8102,2023-09-27,CVB45.BC,7404001,RF1105917,,Version,Reparado,2023-09-29,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8134,2023-09-27,CVB45.BC,7404713,IM1846195,,Solicitud,Reparado,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8500,2023-09-27,CVB45.BC,7405527,IM1849352,,No enciende,Reparado/Garantía Lab,2023-10-26,"Reparacion Placa, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8132,2023-09-27,CVB45.BC,7405632,RF1109389,,Solicitud,Reparado,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8131,2023-09-27,CVB45.BC,7405977,IM1851545,,No Inicianiliza,Reparado/Garantía Lab,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8882,2023-09-27,CVB45.BC,7406501,RF1850719,,"Front Mask, Display, Front Cover",POD Reparado,2023-12-27,"Cambio Front Mask, Display, Front Cover, pruebas e instalacion SO MK",POD Reparado
8127,2023-09-28,CVB35.BC,7203604,IM1455597,,Intermitente,Reparado/Garantía Lab,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8914,2023-09-28,CVB45.BC,7400978,IM1852927,,"Carcasa, Front Mask, Motherboard Dañados",POD Reparado,2024-01-04,"Cambio Carcasas, Front Mask, Motherboard, Pruebas, Formateo MK",POD Reparado
8148,2023-09-28,CVB45.BC,7402598,RF1855550,,Carcasa Dañada,POD Reparado,2023-10-04,"Front Cover,Vidrio Qr, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
8139,2023-09-28,CVB45.BC,7403504,RF1104888,,Solicitud,Reparado,2023-10-03,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8145,2023-09-28,CVB45.BC,7403857,IM1853080,,No Inicianiliza,Reparado,2023-10-04,"Front Cover, Botton Cover, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8140,2023-09-28,CVB45.BC,7403931,IM1852397,,QR,Reparado,2023-10-03,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8143,2023-09-28,CVB45.BC,7404016,IM1852291,,Intermitente,Reparado/Garantía Lab,2023-10-03,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8144,2023-09-28,CVB45.BC,7405961,RF1104512,,Solicitud,Reparado,2023-10-03,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8141,2023-09-28,CVB45.BC,7406342,RF1852434,,Carcasa Dañada,POD Reparado,2023-10-03,"Front Cover, Botton Cover, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",POD Reparado
8138,2023-09-28,CVB45.BC,7406465,RF1103829,,Solicitud,Reparado,2023-10-03,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8147,2023-09-28,CVB45.BC,7407267,IM1855941,,QR,Reparado,2023-10-04,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8137,2023-09-28,CVB45.BC,7407674,RF1106572,,Solicitud,Reparado/Garantía Lab,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8128,2023-09-28,CVB45.BC,7407982,RF1108011,,Solicitud,Reparado,2023-10-02,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8150,2023-09-29,CVB35.BC,7203646,RF1856619,,Desinstalacion,Reparado/Garantía Lab,2023-10-04,"Front Cover, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8151,2023-09-29,CVB35.BC,7204393,RF1107217,,Solicitud,Reparado,2023-10-04,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8152,2023-09-29,CVB45.BC,7403355,RF1105772,,Version,Reparado,2023-10-04,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8158,2023-09-29,CVB45.BC,7404843,RF1856705,,Desinstalacion,Reparado,2023-10-04,"Front Cover, Botton Cover, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8146,2023-09-29,CVB45.BC,7406079,RF1104673,,Solicitud,Reparado,2023-10-04,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8166,2023-09-29,CVB45.BC,7406455,RF1119215,,Solicitud,Reparado,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8170,2023-09-29,CVB45.BC,7407586,IM1862754,,QR,Reparado/Garantía Lab,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8184,2023-09-30,CVB35.BC,7204009,IM1865183,,QR,Reparado/Garantía Lab,2023-10-06,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8171,2023-09-30,CVB45.BC,7403243,IM1866543,,Intermitente,Reparado,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8155,2023-09-30,CVB45.BC,7403326,RF1105621,,Solicitud,Reparado,2023-10-04,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8156,2023-09-30,CVB45.BC,7404830,RF1105554,,Solicitud,Reparado,2023-10-04,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8159,2023-09-30,CVB45.BC,7406226,IM1865474,,Desinstalacion,Reparado/Garantía Lab,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8157,2023-09-30,CVB45.BC,7406514,RF1104316,,Solicitud,Reparado,2023-10-04,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8161,2023-10-01,CVB35.BC,7204250,IM1868144,,No Inicianiliza,Reparado,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8164,2023-10-01,CVB45.BC,7402047,RF1105135,,Solicitud,Reparado,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8169,2023-10-01,CVB45.BC,7403310,IM1866929,,Intermitente,Reparado,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8163,2023-10-01,CVB45.BC,7404663,IM1862136,,QR,Reparado/Garantía Lab,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8165,2023-10-02,CVB35.BC,7203681,RF1119155,,Solicitud,Reparado/Garantía Lab,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8160,2023-10-02,CVB35.BC,7203812,RF1103929,,Solicitud,Reparado/Garantía Lab,2023-10-05,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8244,2023-10-02,CVB35.BC,7204845,RF1119456,,Solicitud,Reparado/Garantía Lab,2023-10-11,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8153,2023-10-02,CVB45.BC,7402331,S/O,,Se Reinicia,Reparado/Garantía Lab,2023-10-04,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8176,2023-10-02,CVB45.BC,7405506,IM1872406,,Display,Reparado/Garantía Lab,2023-10-06,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8183,2023-10-03,CVB35.BC,7203796,RF1105837,,Solicitud,Reparado,2023-10-06,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
8205,2023-10-03,CVB35.BC,7204244,IM1880475,,Intermitente,Reparado/Garantía Lab,2023-10-10,"Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
8245,2023-10-03,CVB35.BC,7204532,IM1877558,,Barcode,Reparado/Garantía Lab,2023-10-11,"Limpieza VIDRIO QR, Regularizacion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
